,Index,Date,Content,Company
481,70234,2024-10-30 15:05:00,"<strong>ИЗВЕСТУВАЊЕ</strong> ;Врз основа на член 69 од Статутот на Комерцијална банка АД Скопје, Надзорниот одбор на Банката на седницата одржана на ден ;30.10.2024 година, донесе Одлука за ;вклучување на дел од тековната добивка за периодот 01.01-30.09.2024 година во пресметката на редовниот основен капитал на Комерцијална банка АД Скопје.Предвидениот износ од тековната добивка ;од 1.676.279 илјади денари е утврден во согласност со Одлуката за методологијата за пресметка на адекватноста на капиталот („Службен весник на Република Македонија“ бр. 47/12, 50/13, 71/14, 223/15, 218/16 и 221/18 и „Службен весник на Република Северна Македонија“ бр. 181/19, 116/20, 167/20 и 27/24) и ;ќе се вклучи единствено во пресметката на сопствените средства со состојба 31.12.2024 година, по добиена согласност од НБРСМ. Конечниот предлог за распределба на добивката за 2024 година ќе се донесе од Надзорниот одбор на Банката ;најдоцна до февруари 2025 година и за предлогот ќе одлучува Собранието на акционери на Комерцијална банка АД Скопје на седницата која ќе се одржи ;во согласност со ;одредбите од ;Законот за трговски друштва. ;Потребното зголемување на редовниот основен капитал на Комерцијална банка АД Скопје е во насока на поддршка на динамичниот кредитен раст во текот на 2024 година заради настојувањето Банката да ја задржи својата пазарна позиција во услови на зголемени конкурентски притисоци и континуираното зголемување на вкупните капитални барања пропишани од НБРСМ.",Komercijalna Banka AD Skopje
482,70233,2024-10-30 15:00:00,Komercijalna Banka AD Skopje publishes the Comments on the unaudited (unconsolidated) Income Statement ;and Balance Sheet for the period 01.01 – 30.09 2024.,Komercijalna Banka AD Skopje
483,70232,2024-10-30 14:49:00,Образложение кон неревидираниот биланс на успех  ;01.01-30.09.2024 г.,Makpromet AD Shtip
484,70231,2024-10-30 15:00:00,Комерцијална банка АД Скопје гo објавува Коментарот на неревидираниот ;(неконсолидиран) Биланс на успех ;и Биланс на состојба за периодот 01.01 – ;30.09.2024 година.,Komercijalna Banka AD Skopje
485,70230,2024-10-30 15:00:00,"Komercijalna Banka AD Skopje publishes the unaudited (unconsolidated) Income Statement, ;Balance Sheet and Statement of Cash Flow for the period 01.01 – 30.09.2024.",Komercijalna Banka AD Skopje
486,70229,2024-10-30 14:48:00,Неревидиран биланс на успех 01.01-30.09.2024 г,Makpromet AD Shtip
487,70228,2024-10-30 15:00:00,"Комерцијална банка АД Скопје ги објавува неревидираните (неконсолидирани) Биланс на успех, Биланс на состојба и Извештајот за паричниот тек за периодот 01.01 – 30.09.2024 година.",Komercijalna Banka AD Skopje
488,70227,2024-10-30 14:48:14,Образложение кон неревидираниот биланс на успех  ;01.01-30.09.2024 г.,Makpromet AD Shtip
489,70226,2024-10-30 14:47:41,Неревидиран биланс на успех 01.01-30.09.2024 г,Makpromet AD Shtip
490,70225,2024-10-30 14:16:00,Образложение за финансиските резултати на УНИБанка 01.01-30.09.2024 година,UNI Banka AD Skopje
491,70224,2024-10-30 14:16:00,Неревидиран биланс на успех за период 01.01- 30.09.2024 година ;,UNI Banka AD Skopje
492,70223,2024-10-30 14:16:00,,Fruktal Mak AD Skopje
493,70222,2024-10-30 14:16:00,,Makpetrol AD Skopje
494,70221,2024-10-30 14:11:00,Неревидиран Биланс на успех  ; 01.01-30.09,Angropromet Tikveshanka AD Kavadarci
495,70220,2024-10-30 14:11:00,Образложение на биланс  ;на успех,Angropromet Tikveshanka AD Kavadarci
496,70219,2024-10-30 14:11:00,,OILKO KDA Skopje
497,70218,2024-10-30 14:11:00,"ЦОП СЛАВЕЈ АД Скопје, неревидираните финансиски извештаи за период од 01.01.2024год. до 30.09.2024год. ќе ги објави на ден 31.10.2024год. по 13.00 часот.",Slavej AD Skopje
498,70217,2024-10-30 14:11:00,Неревидиран биланс на успех 01.01.-30.09.2024 Стокопромет АД,Stokopromet AD Skopje
499,70216,2024-10-30 14:11:00,bilans na uspeh od 01.01.2024 do 30.09.2024,Rudnici Banjani AD Skopje
500,70215,2024-10-30 14:15:00,,Makpetrol AD Skopje
501,70214,2024-10-30 14:06:00,"Обраложение кон резултатите:1. Во однос на промените во сметководствените политики и методи на вреднување на ставките во финансиските извештаи нема. ;2. Во споредба со претходниот период на остварени вкупни приходи иситите се намалени како резултат на намалена реализација. Сите приходи се од основна дејност - продажба на цевки и профили на домашен и пред се  ;странски пазар.3 Во споредба со претходниот период вкупните трошоци се исто така намалени поради намалената деловна активност.4. Исплатени дивиденди нема.5. Продажба на материјални средства нема, а исто така нема и значителен отпис.6. Во поглед на кредитните задолжувања, нови задолжувања нема, само отплата на постоечките заеми.",FZC 11 Oktomvri AD Kumanovo
502,70213,2024-10-30 14:06:00,Неревидиран биланс на успех 01.01.-30.09.2024,FZC 11 Oktomvri AD Kumanovo
503,70212,2024-10-30 14:06:00,НЕРЕВИДИРАН БИЛАНС НА УСПЕХ 01.01-30.09 НА ВЕТЕКС АД,Veteks AD Veles
504,70211,2024-10-30 14:06:00,ОБРАЗЛОЖЕНИЕ ЗА РЕЗУЛТАТИТЕ ОД РАБОТЕЊЕТО НА ВЕТЕКС АД ОД 01.01.-30.09.2024,Veteks AD Veles
505,70210,2024-10-30 14:06:00,"АД Дебарски Бањи Цапа - Дебар, Неревидиран биланс на успех 01.01. - 30.09..2024",Debarski banji - Capa AD Debar
506,70209,2024-10-30 14:06:00,,Sileks AD Kratovo
507,70208,2024-10-30 14:06:00,"Согласно Глава 6 од Правилата за котација, го објавуваме следниот финансиски извештај:Неревидиран, неконсолидиран, Биланс на успех за период 01.01.2024-30.09.2024",Makoteks AD Skopje
508,70207,2024-10-30 14:06:00,,Zhito Luks AD Skopje
509,70206,2024-10-30 14:06:00,Неревидиран биланс на успех за период 01.01-30.09.2024,Zhito Luks AD Skopje
510,70205,2024-10-30 14:15:01,Образложение за финансиските резултати на УНИБанка 01.01-30.09.2024 година,UNI Banka AD Skopje
511,70204,2024-10-30 14:15:00,Неревидиран биланс на успех за период 01.01- 30.09.2024 година ;,UNI Banka AD Skopje
512,70202,2024-10-30 14:10:00,"ЦОП СЛАВЕЈ АД Скопје, неревидираните финансиски извештаи за период од 01.01.2024год. до 30.09.2024год. ќе ги објави на ден 31.10.2024год. по 13.00 часот.",Slavej AD Skopje
513,70199,2024-10-30 14:10:00,Неревидиран биланс на успех 01.01.-30.09.2024 Стокопромет АД,Stokopromet AD Skopje
514,70198,2024-10-30 14:10:00,bilans na uspeh od 01.01.2024 do 30.09.2024,Rudnici Banjani AD Skopje
515,70197,2024-10-30 14:10:01,Образложение на биланс  ;на успех,Angropromet Tikveshanka AD Kavadarci
516,70196,2024-10-30 14:10:01,Неревидиран Биланс на успех  ; 01.01-30.09,Angropromet Tikveshanka AD Kavadarci
517,70195,2024-10-30 14:10:00,,OILKO KDA Skopje
518,70192,2024-10-30 14:05:02,ОБРАЗЛОЖЕНИЕ ЗА РЕЗУЛТАТИТЕ ОД РАБОТЕЊЕТО НА ВЕТЕКС АД ОД 01.01.-30.09.2024,Veteks AD Veles
519,70191,2024-10-30 14:05:00,,Zhito Luks AD Skopje
520,70190,2024-10-30 14:05:02,НЕРЕВИДИРАН БИЛАНС НА УСПЕХ 01.01-30.09 НА ВЕТЕКС АД,Veteks AD Veles
521,70189,2024-10-30 14:05:00,Неревидиран биланс на успех за период 01.01-30.09.2024,Zhito Luks AD Skopje
522,70187,2024-10-30 14:05:01,,Sileks AD Kratovo
523,70185,2024-10-30 14:05:01,"Согласно Глава 6 од Правилата за котација, го објавуваме следниот финансиски извештај:Неревидиран, неконсолидиран, Биланс на успех за период 01.01.2024-30.09.2024",Makoteks AD Skopje
524,70184,2024-10-30 14:15:00,,Fruktal Mak AD Skopje
525,70183,2024-10-30 14:05:03,"Обраложение кон резултатите:1. Во однос на промените во сметководствените политики и методи на вреднување на ставките во финансиските извештаи нема. ;2. Во споредба со претходниот период на остварени вкупни приходи иситите се намалени како резултат на намалена реализација. Сите приходи се од основна дејност - продажба на цевки и профили на домашен и пред се  ;странски пазар.3 Во споредба со претходниот период вкупните трошоци се исто така намалени поради намалената деловна активност.4. Исплатени дивиденди нема.5. Продажба на материјални средства нема, а исто така нема и значителен отпис.6. Во поглед на кредитните задолжувања, нови задолжувања нема, само отплата на постоечките заеми.",FZC 11 Oktomvri AD Kumanovo
526,70182,2024-10-30 14:05:03,Неревидиран биланс на успех 01.01.-30.09.2024,FZC 11 Oktomvri AD Kumanovo
527,70181,2024-10-30 14:05:01,"АД Дебарски Бањи Цапа - Дебар, Неревидиран биланс на успех 01.01. - 30.09..2024",Debarski banji - Capa AD Debar
528,70180,2024-10-30 09:31:00,Образложение на резултатите за период 01.01-30.09/2024 АД ЕВРОПА СКОПЈЕ,Evropa AD Skopje
529,70179,2024-10-30 09:31:00,Неревидиран биланс на успех за период 01.01-30.09/2024 АД ЕВРОПА СКОПЈЕ,Evropa AD Skopje
530,70178,2024-10-30 09:26:00,Неревидиран биланс на успех 01.01.-30.09.,MZT Pumpi AD Skopje
531,70177,2024-10-30 09:25:02,Неревидиран биланс на успех 01.01.-30.09.,MZT Pumpi AD Skopje
532,70176,2024-10-30 09:13:00,Објаснување кон  ;билансот на успех 31.03.2024,Nemetali Ograzhden AD Strumica
533,70175,2024-10-30 09:12:37,Објаснување кон  ;билансот на успех 31.03.2024,Nemetali Ograzhden AD Strumica
534,70174,2024-10-30 09:11:00,Неревидиран биланс на успех 30.09.2024г.,Nemetali Ograzhden AD Strumica
535,70173,2024-10-30 09:06:00,Стопанска банка АД Скопје објавува анализа кон неревидираните финансиски извештаи за периодот од 01.01. - 30.09.2024 година:,Stopanska banka AD Skopje
536,70172,2024-10-30 09:06:00,Стопанска банка АД Скопје ги објавува неревидираните (неконсолидирани) финансиски извештаи за периодот 01.01.-30.09.2024 година:,Stopanska banka AD Skopje
537,70171,2024-10-30 09:10:13,Неревидиран биланс на успех 30.09.2024г.,Nemetali Ograzhden AD Strumica
538,70170,2024-10-30 09:05:50,Стопанска банка АД Скопје објавува анализа кон неревидираните финансиски извештаи за периодот од 01.01. - 30.09.2024 година:,Stopanska banka AD Skopje
539,70169,2024-10-30 09:01:00,,Zhito Karaorman AD Kichevo
540,70168,2024-10-30 09:01:00,,Zhito Karaorman AD Kichevo
541,70167,2024-10-30 09:05:07,Стопанска банка АД Скопје ги објавува неревидираните (неконсолидирани) финансиски извештаи за периодот 01.01.-30.09.2024 година:,Stopanska banka AD Skopje
542,70165,2024-10-30 09:00:26,,Zhito Karaorman AD Kichevo
543,70164,2024-10-30 09:30:00,Образложение на резултатите за период 01.01-30.09/2024 АД ЕВРОПА СКОПЈЕ,Evropa AD Skopje
544,70163,2024-10-30 09:00:21,,Zhito Karaorman AD Kichevo
545,70162,2024-10-30 09:30:00,Неревидиран биланс на успех за период 01.01-30.09/2024 АД ЕВРОПА СКОПЈЕ,Evropa AD Skopje
546,70161,2024-10-30 08:35:00,Неревидиран биланс на успех 01.01.-30.09.2024,RZH Inter-Transshped AD Skopje
547,70160,2024-10-30 09:00:00,ALKALOID AD Skopje informs that the unaudited stand-alone and consolidated Income Statement for the period January-September 2024 will be published on ;31.10.2024 at 09:00 o’clock.,Alkaloid AD Skopje
548,70159,2024-10-30 09:00:00,АЛКАЛОИД АД Скопје известува дека неревидираниот единечен и неревидираниот консолидиран Биланс на успех за периодот јануари - септември 2024 година ќе бидат објавени на ден 31.10.2024 година во 09:00 часот.,Alkaloid AD Skopje
549,70158,2024-10-30 08:34:04,Неревидиран биланс на успех 01.01.-30.09.2024,RZH Inter-Transshped AD Skopje
550,70157,2024-10-30 08:01:00,Централна кооперативна банка АД Скопје ги објавува неревидираните финансиски извештаи за периодот 1.1.-30.09.2024 година,Centralna kooperativna banka AD Skopje
551,70156,2024-10-29 15:42:00,"Постапувајќи согласно член 38 од Правилата за котација на Македонска берза АД Скопје, Реплек АД Скопје објавуваАкционер со над 5% односно компанијата Настел ДООЕЛ продаде 83 акции, со што поседува вкупно 21.628 или 8,34% од вкупниот број на акции",Replek AD Skopje
552,70155,2024-10-29 15:41:09,"Постапувајќи согласно член 38 од Правилата за котација на Македонска берза АД Скопје, Реплек АД Скопје објавуваАкционер со над 5% односно компанијата Настел ДООЕЛ продаде 83 акции, со што поседува вкупно 21.628 или 8,34% од вкупниот број на акции",Replek AD Skopje
553,70154,2024-10-30 08:00:00,Централна кооперативна банка АД Скопје ги објавува неревидираните финансиски извештаи за периодот 1.1.-30.09.2024 година,Centralna kooperativna banka AD Skopje
554,70151,2024-10-29 14:12:00,Извештај кон неревидиран билан на успех за период 01.01.2024- 30.09.2024,Klanica so ladilnik AD Strumica
555,70150,2024-10-29 14:12:00,Неревидиран билан на успех  ;01.01.-30.09.2024,Klanica so ladilnik AD Strumica
556,70149,2024-10-29 14:12:00,,RZH Uslugi AD Skopje
557,70148,2024-10-29 14:12:00,,RZH Uslugi AD Skopje
558,70147,2024-10-29 14:12:00,,RZH Uslugi AD Skopje
559,70146,2024-10-29 14:12:00,,RZH Uslugi AD Skopje
560,70145,2024-10-29 14:06:00,"На 64-та седница на Собранието на акционери на Триглав Осигурување АД, Скопје, одржана на ;29.10.2024 година, донесени се следните одлуки:<ol><li>Донесување на Одлука за измена на Статутот на Друштвото;</li><li>Донесување на Одлука за избор на независен неизвршен член на Одборот на директори на Триглав Осигурување АД, Скопје и</li><li>Донесување на Одлука за назначување на Друштво за ревизија на финансиските извештаи на Триглав Осигурување АД, Скопје за 2024 година.</li></ol>",Triglav osiguruvanje AD Skopje
561,70144,2024-10-29 14:06:00,Неревидиран билан на успех за периодот 01.01-30.09.2024,Triglav osiguruvanje AD Skopje
562,70143,2024-10-29 14:06:00,Коментар на неревидиран биланс на успех за периодот 01.01.-30.09.2024 година.,Triglav osiguruvanje AD Skopje
563,70142,2024-10-29 14:06:00,Образложение кон деловните резултати за период од 01.01.2024 до 30.09.2024 година на АД Раде Кончар-Апаратна техника-Скопје,Rade Konchar - Aparatna tehnika AD Skopje
564,70141,2024-10-29 14:06:00,"Неревидиран, неконсолидиран Биланс на успех за период од 01.01.2024 до 30.09.2024 година на АД Раде Кончар-Апаратна техника-Скопје",Rade Konchar - Aparatna tehnika AD Skopje
565,70140,2024-10-29 14:06:00,"Ви доставуваме Неревидиран биланс на успех  ;за период од 01,01,2024 год. до 30,09,2024 год.",GTC AD Skopje
566,70139,2024-10-29 14:05:00,"Komercijalna Banka AD Skopje informs that the unaudited (unconsolidated) Income Statement, ;Balance Sheet and Statement of Cash Flow ;for the period 01.01 – 30.09.2024 and ;also the ;Comments on ;the ;unaudited (unconsolidated) Income Statement ;and Balance Sheet ;will be published on SEI Net on ;30.10.2024 ;after 15:00 ;o’clock.",Komercijalna Banka AD Skopje
567,70138,2024-10-29 14:05:00,"Комерцијална банка АД Скопје известува дека неревидираните (неконсолидирани) Биланс на успех, ;Биланс на состојба и Извештајот за паричниот тек за периодот 01.01 – 30.09.2024 година, како и Коментарот на неревидираниот ;(неконсолидиран) ;Биланс на успех и Биланс на состојба ќе бидат објавени на СЕИ Нет на ;30.10.2024 година после 15:00 часот.",Komercijalna Banka AD Skopje
568,70137,2024-10-29 14:11:00,,RZH Uslugi AD Skopje
569,70136,2024-10-29 14:11:00,,RZH Uslugi AD Skopje
570,70135,2024-10-29 14:11:00,,RZH Uslugi AD Skopje
571,70134,2024-10-29 14:11:00,,RZH Uslugi AD Skopje
572,70133,2024-10-29 14:11:00,Извештај кон неревидиран билан на успех за период 01.01.2024- 30.09.2024,Klanica so ladilnik AD Strumica
573,70132,2024-10-29 14:11:00,Неревидиран билан на успех  ;01.01.-30.09.2024,Klanica so ladilnik AD Strumica
574,70129,2024-10-29 14:05:00,"На 64-та седница на Собранието на акционери на Триглав Осигурување АД, Скопје, одржана на ;29.10.2024 година, донесени се следните одлуки:<ol><li>Донесување на Одлука за измена на Статутот на Друштвото;</li><li>Донесување на Одлука за избор на независен неизвршен член на Одборот на директори на Триглав Осигурување АД, Скопје и</li><li>Донесување на Одлука за назначување на Друштво за ревизија на финансиските извештаи на Триглав Осигурување АД, Скопје за 2024 година.</li></ol>",Triglav osiguruvanje AD Skopje
575,70128,2024-10-29 14:05:00,Коментар на неревидиран биланс на успех за периодот 01.01.-30.09.2024 година.,Triglav osiguruvanje AD Skopje
576,70127,2024-10-29 14:05:00,Неревидиран билан на успех за периодот 01.01-30.09.2024,Triglav osiguruvanje AD Skopje
577,70126,2024-10-29 14:05:00,Образложение кон деловните резултати за период од 01.01.2024 до 30.09.2024 година на АД Раде Кончар-Апаратна техника-Скопје,Rade Konchar - Aparatna tehnika AD Skopje
578,70125,2024-10-29 14:05:00,"Неревидиран, неконсолидиран Биланс на успех за период од 01.01.2024 до 30.09.2024 година на АД Раде Кончар-Апаратна техника-Скопје",Rade Konchar - Aparatna tehnika AD Skopje
579,70124,2024-10-29 14:05:00,"Ви доставуваме Неревидиран биланс на успех  ;за период од 01,01,2024 год. до 30,09,2024 год.",GTC AD Skopje
580,70123,2024-10-29 09:43:00,<strong>Други ценовно чувствителни информации - Макстил АД</strong>,Makstil AD Skopje
581,70122,2024-10-29 09:42:33,<strong>Други ценовно чувствителни информации - Макстил АД</strong>,Makstil AD Skopje
582,70121,2024-10-29 09:21:00,Неревидиран биланс на успех за период 01.01-30.09.2024 ;,Grozd AD Strumica
583,70120,2024-10-29 09:20:20,Неревидиран биланс на успех за период 01.01-30.09.2024 ;,Grozd AD Strumica
584,70119,2024-10-29 08:55:00,Образложение кон резултати 01.01.-30.09.2024,Fustelarko Borec AD Bitola
585,70118,2024-10-29 08:55:00,Нереведиран биланс на успех 01.01.-30.09.24,Fustelarko Borec AD Bitola
586,70117,2024-10-29 08:52:00,<strong>Неревидиран биланс на успех за период јануари - септември 2024 година</strong>,RZH Ekonomika AD Skopje
587,70116,2024-10-29 08:54:46,Образложение кон резултати 01.01.-30.09.2024,Fustelarko Borec AD Bitola
588,70115,2024-10-29 08:54:40,Нереведиран биланс на успех 01.01.-30.09.24,Fustelarko Borec AD Bitola
589,70113,2024-10-29 08:51:56,<strong>Неревидиран биланс на успех за период јануари - септември 2024 година</strong>,RZH Ekonomika AD Skopje
590,70110,2024-10-28 15:06:00,CV за предлог членови на Одбор на директори на Тутунски комбинат АД Прилеп,Tutunski kombinat AD Prilep
591,70108,2024-10-28 15:02:00,Известување ;,Geras Cunev Trgovija AD Strumica
592,70107,2024-10-28 15:02:00,Известување ;,Geras Cunev Konfekcija AD Strumica
593,70106,2024-10-28 15:02:00,Неревидиран консолидиран биланс на успех за период 01.01.-30.09.2024,Makoshped AD Skopje
594,70105,2024-10-28 15:02:00,Неревидиран биланс на успех за период  ;01.01.-30.09.2024,Makoshped AD Skopje
595,70104,2024-10-28 15:02:00,Образложение кон финансиските извештаи за период 01.01.-30.09.2024,Makoshped AD Skopje
596,70103,2024-10-28 15:05:10,CV за предлог членови на Одбор на директори на Тутунски комбинат АД Прилеп,Tutunski kombinat AD Prilep
597,70102,2024-10-28 15:01:58,Известување ;,Geras Cunev Trgovija AD Strumica
598,70101,2024-10-28 15:01:26,Известување ;,Geras Cunev Konfekcija AD Strumica
599,70099,2024-10-28 14:43:08,"According to the announcement by Sei Net on October 28, 2024 for the Public announcement for the Shareholders assembly of NLB Banka AD Skopje, scheduled for November 29, 2024, starting at 12.00 pm, at the premises of NLB Bankа AD Skopje, ""Vodnjanska"" No.1, 1000 Skopje, we publish the content of the proposal - decisions from the agenda",NLB Banka AD Skopje
600,70098,2024-10-28 14:31:00,"ОКТА АД - Скопје објавува: ;Постапувајќи согласно член 38 од Правилата за котација на Македонска Берза АД Скопје, ОКТА АД- Скопје објавува дека, по соодветно известување, ЕЛ.П.ЕТ. – БАЛКАНИКИ АНОНИМИ ЕТЕРИА ПЕТРЕЛЕУ ја зголеми својата сопственост за 133 акции, достигнувајќи вкупно 724,420 акции, што одговара на 85.59% од вкупниот број на акции.",OKTA AD Skopje
601,70097,2024-10-28 14:40:55,"Согласно објавата на Сеи Нет од 28.10.2024 година за Јавен повик за Собрание на акционери на НЛБ Банка АД Скопје, закажано за 29.11.2024 година со почеток во 12.00 часот, во просториите на НЛБ Банка АД Скопје, на ул. „Водњанска“ бр.1, 1000 Скопје, ја објавуваме содржината на предлог – одлуките од дневниот ред",NLB Banka AD Skopje
602,70096,2024-10-28 14:40:37,,NLB Banka AD Skopje
603,70095,2024-10-28 14:40:25,"Јавен повик за Собрание на акционери на НЛБ Банка закажано за 29.11.2024 година (Петок) со почеток во 12.00 часот, во просториите на НЛБ Банка АД Скопје, на ул. „Водњанска“ бр.1, Скопје",NLB Banka AD Skopje
604,70094,2024-10-28 14:06:00,"Неревидиран биланс на успех 01,01,2024-30,09,2024",Sigurnosno staklo AD Prilep
605,70093,2024-10-28 14:06:00,Образложение за осварените резултати,Tehnokomerc AD Skopje
606,70092,2024-10-28 14:06:00,Неревидиран Биланс на успех за период од 01.01 - 30.09.2024,Tehnokomerc AD Skopje
607,70091,2024-10-28 15:01:00,Неревидиран консолидиран биланс на успех за период 01.01.-30.09.2024,Makoshped AD Skopje
608,70090,2024-10-28 15:01:00,Неревидиран биланс на успех за период  ;01.01.-30.09.2024,Makoshped AD Skopje
609,70088,2024-10-28 15:01:00,Образложение кон финансиските извештаи за период 01.01.-30.09.2024,Makoshped AD Skopje
610,70085,2024-10-28 14:30:00,"ОКТА АД - Скопје објавува: ;Постапувајќи согласно член 38 од Правилата за котација на Македонска Берза АД Скопје, ОКТА АД- Скопје објавува дека, по соодветно известување, ЕЛ.П.ЕТ. – БАЛКАНИКИ АНОНИМИ ЕТЕРИА ПЕТРЕЛЕУ ја зголеми својата сопственост за 133 акции, достигнувајќи вкупно 724,420 акции, што одговара на 85.59% од вкупниот број на акции.",OKTA AD Skopje
611,70082,2024-10-28 14:05:00,"Неревидиран биланс на успех 01,01,2024-30,09,2024",Sigurnosno staklo AD Prilep
612,70081,2024-10-28 14:05:00,Образложение за осварените резултати,Tehnokomerc AD Skopje
613,70080,2024-10-28 14:05:00,Неревидиран Биланс на успех за период од 01.01 - 30.09.2024,Tehnokomerc AD Skopje
614,70079,2024-10-28 09:33:00,<strong>Неревидиран биланс на успех 01.01. - 30.09.2024</strong>,DS Smith AD Skopje
615,70078,2024-10-28 09:32:56,<strong>Неревидиран биланс на успех 01.01. - 30.09.2024</strong>,DS Smith AD Skopje
616,70077,2024-10-28 09:11:00,"Образложение за настанатите значајни промени во неревидираниот, консолидираниот Биланс на успех за периодот 01.01.-30.09.2024 година.",Ading AD Skopje
617,70076,2024-10-28 09:11:00,"Неревидиран, консолидиран Биланс на успех за периодот 01.01.-30.09.2024 година.",Ading AD Skopje
618,70075,2024-10-28 09:10:53,"Образложение за настанатите значајни промени во неревидираниот, консолидираниот Биланс на успех за периодот 01.01.-30.09.2024 година.",Ading AD Skopje
619,70074,2024-10-28 09:10:49,"Неревидиран, консолидиран Биланс на успех за периодот 01.01.-30.09.2024 година.",Ading AD Skopje
620,70073,2024-10-28 08:41:00,Извештај ;,Geras Cunev Trgovija AD Strumica
621,70072,2024-10-28 08:40:00,Неревидиран биланс на успех ;,Geras Cunev Trgovija AD Strumica
622,70071,2024-10-28 08:39:00,Извештај ;,Geras Cunev Konfekcija AD Strumica
623,70070,2024-10-28 08:39:00,Неревидиран биланс на успех 01.01.-30.09,Geras Cunev Konfekcija AD Strumica
624,70069,2024-10-28 08:40:01,Извештај ;,Geras Cunev Trgovija AD Strumica
625,70068,2024-10-28 08:39:57,Неревидиран биланс на успех ;,Geras Cunev Trgovija AD Strumica
626,70067,2024-10-28 08:38:41,Извештај ;,Geras Cunev Konfekcija AD Strumica
627,70066,2024-10-28 08:38:30,Неревидиран биланс на успех 01.01.-30.09,Geras Cunev Konfekcija AD Strumica
628,70065,2024-10-25 15:43:51,Comments to the (unaudited) nonconsolidated financial statements of NLB Banka AD Skopje for the period 01.01.-30.09.2024.,NLB Banka AD Skopje
629,70064,2024-10-25 15:43:48,Коментар на неревидираните финансиски извештаи на НЛБ Банка АД Скопје за период 01.01.-30.09.2024 година.,NLB Banka AD Skopje
630,70063,2024-10-25 15:43:43,"NLB Banka AD Skopje is publishing the (unaudited) nonconsolidated Income statement, Balance sheet and Report for cash flows for the period 01.01.-30.9.2024.",NLB Banka AD Skopje
631,70062,2024-10-25 15:43:40,"НЛБ Банка АД ги објавува (неревидираните) неконсолидирани Биланс на успех, Биланс на состојба и Извештај за паричен тек за период 01.01.-30.09.2024 година.",NLB Banka AD Skopje
632,70061,2024-10-25 14:57:00,Образложение кон остварениот финансиски резултат на Стопанска банка а.д. Битола за периодот 1.1. - 30.9.2024 година.,Stopanska banka AD Bitola
633,70060,2024-10-25 14:57:00,Неревидирани финансиски извештаи на Стопанска банка а.д. Битола за периодот 1.1. - 30.9.2024 година.,Stopanska banka AD Bitola
634,70059,2024-10-25 14:56:39,Образложение кон остварениот финансиски резултат на Стопанска банка а.д. Битола за периодот 1.1. - 30.9.2024 година.,Stopanska banka AD Bitola
635,70058,2024-10-25 14:56:35,Неревидирани финансиски извештаи на Стопанска банка а.д. Битола за периодот 1.1. - 30.9.2024 година.,Stopanska banka AD Bitola
636,70056,2024-10-25 14:31:00,"This is automaticaly generated document. The original document can be found on the following link:<br/><a href=""https://seinet.com.mk/document/70035"" target=""_blank""><strong>https://seinet.com.mk/document/70035</strong></a>.<br/>For more details about issuer of this document please visit the following link:<br/><a href=""https://www.mse.mk/en/issuer/okta-ad-skopje"" target=""_blank""><strong>https://www.mse.mk/en/issuer/okta-ad-skopje</strong></a>",OKTA AD Skopje
