,Index,Date,Content,Company
489,70189,2024-10-30 14:05:00,Неревидиран биланс на успех за период 01.01-30.09.2024,Zhito Luks AD Skopje
490,70187,2024-10-30 14:05:01,,Sileks AD Kratovo
491,70185,2024-10-30 14:05:01,"Согласно Глава 6 од Правилата за котација, го објавуваме следниот финансиски извештај:Неревидиран, неконсолидиран, Биланс на успех за период 01.01.2024-30.09.2024",Makoteks AD Skopje
492,70184,2024-10-30 14:15:00,,Fruktal Mak AD Skopje
493,70183,2024-10-30 14:05:03,"Обраложение кон резултатите:1. Во однос на промените во сметководствените политики и методи на вреднување на ставките во финансиските извештаи нема. ;2. Во споредба со претходниот период на остварени вкупни приходи иситите се намалени како резултат на намалена реализација. Сите приходи се од основна дејност - продажба на цевки и профили на домашен и пред се  ;странски пазар.3 Во споредба со претходниот период вкупните трошоци се исто така намалени поради намалената деловна активност.4. Исплатени дивиденди нема.5. Продажба на материјални средства нема, а исто така нема и значителен отпис.6. Во поглед на кредитните задолжувања, нови задолжувања нема, само отплата на постоечките заеми.",FZC 11 Oktomvri AD Kumanovo
494,70182,2024-10-30 14:05:03,Неревидиран биланс на успех 01.01.-30.09.2024,FZC 11 Oktomvri AD Kumanovo
495,70181,2024-10-30 14:05:01,"АД Дебарски Бањи Цапа - Дебар, Неревидиран биланс на успех 01.01. - 30.09..2024",Debarski banji - Capa AD Debar
496,70180,2024-10-30 09:31:00,Образложение на резултатите за период 01.01-30.09/2024 АД ЕВРОПА СКОПЈЕ,Evropa AD Skopje
497,70179,2024-10-30 09:31:00,Неревидиран биланс на успех за период 01.01-30.09/2024 АД ЕВРОПА СКОПЈЕ,Evropa AD Skopje
498,70178,2024-10-30 09:26:00,Неревидиран биланс на успех 01.01.-30.09.,MZT Pumpi AD Skopje
499,70177,2024-10-30 09:25:02,Неревидиран биланс на успех 01.01.-30.09.,MZT Pumpi AD Skopje
500,70176,2024-10-30 09:13:00,Објаснување кон  ;билансот на успех 31.03.2024,Nemetali Ograzhden AD Strumica
501,70175,2024-10-30 09:12:37,Објаснување кон  ;билансот на успех 31.03.2024,Nemetali Ograzhden AD Strumica
502,70174,2024-10-30 09:11:00,Неревидиран биланс на успех 30.09.2024г.,Nemetali Ograzhden AD Strumica
503,70173,2024-10-30 09:06:00,Стопанска банка АД Скопје објавува анализа кон неревидираните финансиски извештаи за периодот од 01.01. - 30.09.2024 година:,Stopanska banka AD Skopje
504,70172,2024-10-30 09:06:00,Стопанска банка АД Скопје ги објавува неревидираните (неконсолидирани) финансиски извештаи за периодот 01.01.-30.09.2024 година:,Stopanska banka AD Skopje
505,70171,2024-10-30 09:10:13,Неревидиран биланс на успех 30.09.2024г.,Nemetali Ograzhden AD Strumica
506,70170,2024-10-30 09:05:50,Стопанска банка АД Скопје објавува анализа кон неревидираните финансиски извештаи за периодот од 01.01. - 30.09.2024 година:,Stopanska banka AD Skopje
507,70169,2024-10-30 09:01:00,,Zhito Karaorman AD Kichevo
508,70168,2024-10-30 09:01:00,,Zhito Karaorman AD Kichevo
509,70167,2024-10-30 09:05:07,Стопанска банка АД Скопје ги објавува неревидираните (неконсолидирани) финансиски извештаи за периодот 01.01.-30.09.2024 година:,Stopanska banka AD Skopje
510,70165,2024-10-30 09:00:26,,Zhito Karaorman AD Kichevo
511,70164,2024-10-30 09:30:00,Образложение на резултатите за период 01.01-30.09/2024 АД ЕВРОПА СКОПЈЕ,Evropa AD Skopje
512,70163,2024-10-30 09:00:21,,Zhito Karaorman AD Kichevo
513,70162,2024-10-30 09:30:00,Неревидиран биланс на успех за период 01.01-30.09/2024 АД ЕВРОПА СКОПЈЕ,Evropa AD Skopje
514,70161,2024-10-30 08:35:00,Неревидиран биланс на успех 01.01.-30.09.2024,RZH Inter-Transshped AD Skopje
515,70160,2024-10-30 09:00:00,ALKALOID AD Skopje informs that the unaudited stand-alone and consolidated Income Statement for the period January-September 2024 will be published on ;31.10.2024 at 09:00 o’clock.,Alkaloid AD Skopje
516,70159,2024-10-30 09:00:00,АЛКАЛОИД АД Скопје известува дека неревидираниот единечен и неревидираниот консолидиран Биланс на успех за периодот јануари - септември 2024 година ќе бидат објавени на ден 31.10.2024 година во 09:00 часот.,Alkaloid AD Skopje
517,70158,2024-10-30 08:34:04,Неревидиран биланс на успех 01.01.-30.09.2024,RZH Inter-Transshped AD Skopje
518,70157,2024-10-30 08:01:00,Централна кооперативна банка АД Скопје ги објавува неревидираните финансиски извештаи за периодот 1.1.-30.09.2024 година,Centralna kooperativna banka AD Skopje
519,70156,2024-10-29 15:42:00,"Постапувајќи согласно член 38 од Правилата за котација на Македонска берза АД Скопје, Реплек АД Скопје објавуваАкционер со над 5% односно компанијата Настел ДООЕЛ продаде 83 акции, со што поседува вкупно 21.628 или 8,34% од вкупниот број на акции",Replek AD Skopje
520,70155,2024-10-29 15:41:09,"Постапувајќи согласно член 38 од Правилата за котација на Македонска берза АД Скопје, Реплек АД Скопје објавуваАкционер со над 5% односно компанијата Настел ДООЕЛ продаде 83 акции, со што поседува вкупно 21.628 или 8,34% од вкупниот број на акции",Replek AD Skopje
521,70154,2024-10-30 08:00:00,Централна кооперативна банка АД Скопје ги објавува неревидираните финансиски извештаи за периодот 1.1.-30.09.2024 година,Centralna kooperativna banka AD Skopje
522,70151,2024-10-29 14:12:00,Извештај кон неревидиран билан на успех за период 01.01.2024- 30.09.2024,Klanica so ladilnik AD Strumica
523,70150,2024-10-29 14:12:00,Неревидиран билан на успех  ;01.01.-30.09.2024,Klanica so ladilnik AD Strumica
524,70149,2024-10-29 14:12:00,,RZH Uslugi AD Skopje
525,70148,2024-10-29 14:12:00,,RZH Uslugi AD Skopje
526,70147,2024-10-29 14:12:00,,RZH Uslugi AD Skopje
527,70146,2024-10-29 14:12:00,,RZH Uslugi AD Skopje
528,70145,2024-10-29 14:06:00,"На 64-та седница на Собранието на акционери на Триглав Осигурување АД, Скопје, одржана на ;29.10.2024 година, донесени се следните одлуки:<ol><li>Донесување на Одлука за измена на Статутот на Друштвото;</li><li>Донесување на Одлука за избор на независен неизвршен член на Одборот на директори на Триглав Осигурување АД, Скопје и</li><li>Донесување на Одлука за назначување на Друштво за ревизија на финансиските извештаи на Триглав Осигурување АД, Скопје за 2024 година.</li></ol>",Triglav osiguruvanje AD Skopje
529,70144,2024-10-29 14:06:00,Неревидиран билан на успех за периодот 01.01-30.09.2024,Triglav osiguruvanje AD Skopje
530,70143,2024-10-29 14:06:00,Коментар на неревидиран биланс на успех за периодот 01.01.-30.09.2024 година.,Triglav osiguruvanje AD Skopje
531,70142,2024-10-29 14:06:00,Образложение кон деловните резултати за период од 01.01.2024 до 30.09.2024 година на АД Раде Кончар-Апаратна техника-Скопје,Rade Konchar - Aparatna tehnika AD Skopje
532,70141,2024-10-29 14:06:00,"Неревидиран, неконсолидиран Биланс на успех за период од 01.01.2024 до 30.09.2024 година на АД Раде Кончар-Апаратна техника-Скопје",Rade Konchar - Aparatna tehnika AD Skopje
533,70140,2024-10-29 14:06:00,"Ви доставуваме Неревидиран биланс на успех  ;за период од 01,01,2024 год. до 30,09,2024 год.",GTC AD Skopje
534,70139,2024-10-29 14:05:00,"Komercijalna Banka AD Skopje informs that the unaudited (unconsolidated) Income Statement, ;Balance Sheet and Statement of Cash Flow ;for the period 01.01 – 30.09.2024 and ;also the ;Comments on ;the ;unaudited (unconsolidated) Income Statement ;and Balance Sheet ;will be published on SEI Net on ;30.10.2024 ;after 15:00 ;o’clock.",Komercijalna Banka AD Skopje
535,70138,2024-10-29 14:05:00,"Комерцијална банка АД Скопје известува дека неревидираните (неконсолидирани) Биланс на успех, ;Биланс на состојба и Извештајот за паричниот тек за периодот 01.01 – 30.09.2024 година, како и Коментарот на неревидираниот ;(неконсолидиран) ;Биланс на успех и Биланс на состојба ќе бидат објавени на СЕИ Нет на ;30.10.2024 година после 15:00 часот.",Komercijalna Banka AD Skopje
536,70137,2024-10-29 14:11:00,,RZH Uslugi AD Skopje
537,70136,2024-10-29 14:11:00,,RZH Uslugi AD Skopje
538,70135,2024-10-29 14:11:00,,RZH Uslugi AD Skopje
539,70134,2024-10-29 14:11:00,,RZH Uslugi AD Skopje
540,70133,2024-10-29 14:11:00,Извештај кон неревидиран билан на успех за период 01.01.2024- 30.09.2024,Klanica so ladilnik AD Strumica
541,70132,2024-10-29 14:11:00,Неревидиран билан на успех  ;01.01.-30.09.2024,Klanica so ladilnik AD Strumica
542,70129,2024-10-29 14:05:00,"На 64-та седница на Собранието на акционери на Триглав Осигурување АД, Скопје, одржана на ;29.10.2024 година, донесени се следните одлуки:<ol><li>Донесување на Одлука за измена на Статутот на Друштвото;</li><li>Донесување на Одлука за избор на независен неизвршен член на Одборот на директори на Триглав Осигурување АД, Скопје и</li><li>Донесување на Одлука за назначување на Друштво за ревизија на финансиските извештаи на Триглав Осигурување АД, Скопје за 2024 година.</li></ol>",Triglav osiguruvanje AD Skopje
543,70128,2024-10-29 14:05:00,Коментар на неревидиран биланс на успех за периодот 01.01.-30.09.2024 година.,Triglav osiguruvanje AD Skopje
544,70127,2024-10-29 14:05:00,Неревидиран билан на успех за периодот 01.01-30.09.2024,Triglav osiguruvanje AD Skopje
545,70126,2024-10-29 14:05:00,Образложение кон деловните резултати за период од 01.01.2024 до 30.09.2024 година на АД Раде Кончар-Апаратна техника-Скопје,Rade Konchar - Aparatna tehnika AD Skopje
546,70125,2024-10-29 14:05:00,"Неревидиран, неконсолидиран Биланс на успех за период од 01.01.2024 до 30.09.2024 година на АД Раде Кончар-Апаратна техника-Скопје",Rade Konchar - Aparatna tehnika AD Skopje
547,70124,2024-10-29 14:05:00,"Ви доставуваме Неревидиран биланс на успех  ;за период од 01,01,2024 год. до 30,09,2024 год.",GTC AD Skopje
548,70123,2024-10-29 09:43:00,<strong>Други ценовно чувствителни информации - Макстил АД</strong>,Makstil AD Skopje
549,70122,2024-10-29 09:42:33,<strong>Други ценовно чувствителни информации - Макстил АД</strong>,Makstil AD Skopje
550,70121,2024-10-29 09:21:00,Неревидиран биланс на успех за период 01.01-30.09.2024 ;,Grozd AD Strumica
551,70120,2024-10-29 09:20:20,Неревидиран биланс на успех за период 01.01-30.09.2024 ;,Grozd AD Strumica
552,70119,2024-10-29 08:55:00,Образложение кон резултати 01.01.-30.09.2024,Fustelarko Borec AD Bitola
553,70118,2024-10-29 08:55:00,Нереведиран биланс на успех 01.01.-30.09.24,Fustelarko Borec AD Bitola
554,70117,2024-10-29 08:52:00,<strong>Неревидиран биланс на успех за период јануари - септември 2024 година</strong>,RZH Ekonomika AD Skopje
555,70116,2024-10-29 08:54:46,Образложение кон резултати 01.01.-30.09.2024,Fustelarko Borec AD Bitola
556,70115,2024-10-29 08:54:40,Нереведиран биланс на успех 01.01.-30.09.24,Fustelarko Borec AD Bitola
557,70113,2024-10-29 08:51:56,<strong>Неревидиран биланс на успех за период јануари - септември 2024 година</strong>,RZH Ekonomika AD Skopje
558,70110,2024-10-28 15:06:00,CV за предлог членови на Одбор на директори на Тутунски комбинат АД Прилеп,Tutunski kombinat AD Prilep
559,70108,2024-10-28 15:02:00,Известување ;,Geras Cunev Trgovija AD Strumica
560,70107,2024-10-28 15:02:00,Известување ;,Geras Cunev Konfekcija AD Strumica
561,70106,2024-10-28 15:02:00,Неревидиран консолидиран биланс на успех за период 01.01.-30.09.2024,Makoshped AD Skopje
562,70105,2024-10-28 15:02:00,Неревидиран биланс на успех за период  ;01.01.-30.09.2024,Makoshped AD Skopje
563,70104,2024-10-28 15:02:00,Образложение кон финансиските извештаи за период 01.01.-30.09.2024,Makoshped AD Skopje
564,70103,2024-10-28 15:05:10,CV за предлог членови на Одбор на директори на Тутунски комбинат АД Прилеп,Tutunski kombinat AD Prilep
565,70102,2024-10-28 15:01:58,Известување ;,Geras Cunev Trgovija AD Strumica
566,70101,2024-10-28 15:01:26,Известување ;,Geras Cunev Konfekcija AD Strumica
567,70099,2024-10-28 14:43:08,"According to the announcement by Sei Net on October 28, 2024 for the Public announcement for the Shareholders assembly of NLB Banka AD Skopje, scheduled for November 29, 2024, starting at 12.00 pm, at the premises of NLB Bankа AD Skopje, ""Vodnjanska"" No.1, 1000 Skopje, we publish the content of the proposal - decisions from the agenda",NLB Banka AD Skopje
568,70098,2024-10-28 14:31:00,"ОКТА АД - Скопје објавува: ;Постапувајќи согласно член 38 од Правилата за котација на Македонска Берза АД Скопје, ОКТА АД- Скопје објавува дека, по соодветно известување, ЕЛ.П.ЕТ. – БАЛКАНИКИ АНОНИМИ ЕТЕРИА ПЕТРЕЛЕУ ја зголеми својата сопственост за 133 акции, достигнувајќи вкупно 724,420 акции, што одговара на 85.59% од вкупниот број на акции.",OKTA AD Skopje
569,70097,2024-10-28 14:40:55,"Согласно објавата на Сеи Нет од 28.10.2024 година за Јавен повик за Собрание на акционери на НЛБ Банка АД Скопје, закажано за 29.11.2024 година со почеток во 12.00 часот, во просториите на НЛБ Банка АД Скопје, на ул. „Водњанска“ бр.1, 1000 Скопје, ја објавуваме содржината на предлог – одлуките од дневниот ред",NLB Banka AD Skopje
570,70096,2024-10-28 14:40:37,,NLB Banka AD Skopje
571,70095,2024-10-28 14:40:25,"Јавен повик за Собрание на акционери на НЛБ Банка закажано за 29.11.2024 година (Петок) со почеток во 12.00 часот, во просториите на НЛБ Банка АД Скопје, на ул. „Водњанска“ бр.1, Скопје",NLB Banka AD Skopje
572,70094,2024-10-28 14:06:00,"Неревидиран биланс на успех 01,01,2024-30,09,2024",Sigurnosno staklo AD Prilep
573,70093,2024-10-28 14:06:00,Образложение за осварените резултати,Tehnokomerc AD Skopje
574,70092,2024-10-28 14:06:00,Неревидиран Биланс на успех за период од 01.01 - 30.09.2024,Tehnokomerc AD Skopje
575,70091,2024-10-28 15:01:00,Неревидиран консолидиран биланс на успех за период 01.01.-30.09.2024,Makoshped AD Skopje
576,70090,2024-10-28 15:01:00,Неревидиран биланс на успех за период  ;01.01.-30.09.2024,Makoshped AD Skopje
577,70088,2024-10-28 15:01:00,Образложение кон финансиските извештаи за период 01.01.-30.09.2024,Makoshped AD Skopje
578,70085,2024-10-28 14:30:00,"ОКТА АД - Скопје објавува: ;Постапувајќи согласно член 38 од Правилата за котација на Македонска Берза АД Скопје, ОКТА АД- Скопје објавува дека, по соодветно известување, ЕЛ.П.ЕТ. – БАЛКАНИКИ АНОНИМИ ЕТЕРИА ПЕТРЕЛЕУ ја зголеми својата сопственост за 133 акции, достигнувајќи вкупно 724,420 акции, што одговара на 85.59% од вкупниот број на акции.",OKTA AD Skopje
579,70082,2024-10-28 14:05:00,"Неревидиран биланс на успех 01,01,2024-30,09,2024",Sigurnosno staklo AD Prilep
580,70081,2024-10-28 14:05:00,Образложение за осварените резултати,Tehnokomerc AD Skopje
581,70080,2024-10-28 14:05:00,Неревидиран Биланс на успех за период од 01.01 - 30.09.2024,Tehnokomerc AD Skopje
582,70079,2024-10-28 09:33:00,<strong>Неревидиран биланс на успех 01.01. - 30.09.2024</strong>,DS Smith AD Skopje
583,70078,2024-10-28 09:32:56,<strong>Неревидиран биланс на успех 01.01. - 30.09.2024</strong>,DS Smith AD Skopje
584,70077,2024-10-28 09:11:00,"Образложение за настанатите значајни промени во неревидираниот, консолидираниот Биланс на успех за периодот 01.01.-30.09.2024 година.",Ading AD Skopje
585,70076,2024-10-28 09:11:00,"Неревидиран, консолидиран Биланс на успех за периодот 01.01.-30.09.2024 година.",Ading AD Skopje
586,70075,2024-10-28 09:10:53,"Образложение за настанатите значајни промени во неревидираниот, консолидираниот Биланс на успех за периодот 01.01.-30.09.2024 година.",Ading AD Skopje
587,70074,2024-10-28 09:10:49,"Неревидиран, консолидиран Биланс на успех за периодот 01.01.-30.09.2024 година.",Ading AD Skopje
588,70073,2024-10-28 08:41:00,Извештај ;,Geras Cunev Trgovija AD Strumica
589,70072,2024-10-28 08:40:00,Неревидиран биланс на успех ;,Geras Cunev Trgovija AD Strumica
590,70071,2024-10-28 08:39:00,Извештај ;,Geras Cunev Konfekcija AD Strumica
591,70070,2024-10-28 08:39:00,Неревидиран биланс на успех 01.01.-30.09,Geras Cunev Konfekcija AD Strumica
592,70069,2024-10-28 08:40:01,Извештај ;,Geras Cunev Trgovija AD Strumica
593,70068,2024-10-28 08:39:57,Неревидиран биланс на успех ;,Geras Cunev Trgovija AD Strumica
594,70067,2024-10-28 08:38:41,Извештај ;,Geras Cunev Konfekcija AD Strumica
595,70066,2024-10-28 08:38:30,Неревидиран биланс на успех 01.01.-30.09,Geras Cunev Konfekcija AD Strumica
596,70065,2024-10-25 15:43:51,Comments to the (unaudited) nonconsolidated financial statements of NLB Banka AD Skopje for the period 01.01.-30.09.2024.,NLB Banka AD Skopje
597,70064,2024-10-25 15:43:48,Коментар на неревидираните финансиски извештаи на НЛБ Банка АД Скопје за период 01.01.-30.09.2024 година.,NLB Banka AD Skopje
598,70063,2024-10-25 15:43:43,"NLB Banka AD Skopje is publishing the (unaudited) nonconsolidated Income statement, Balance sheet and Report for cash flows for the period 01.01.-30.9.2024.",NLB Banka AD Skopje
599,70062,2024-10-25 15:43:40,"НЛБ Банка АД ги објавува (неревидираните) неконсолидирани Биланс на успех, Биланс на состојба и Извештај за паричен тек за период 01.01.-30.09.2024 година.",NLB Banka AD Skopje
600,70061,2024-10-25 14:57:00,Образложение кон остварениот финансиски резултат на Стопанска банка а.д. Битола за периодот 1.1. - 30.9.2024 година.,Stopanska banka AD Bitola
601,70060,2024-10-25 14:57:00,Неревидирани финансиски извештаи на Стопанска банка а.д. Битола за периодот 1.1. - 30.9.2024 година.,Stopanska banka AD Bitola
602,70059,2024-10-25 14:56:39,Образложение кон остварениот финансиски резултат на Стопанска банка а.д. Битола за периодот 1.1. - 30.9.2024 година.,Stopanska banka AD Bitola
603,70058,2024-10-25 14:56:35,Неревидирани финансиски извештаи на Стопанска банка а.д. Битола за периодот 1.1. - 30.9.2024 година.,Stopanska banka AD Bitola
604,70056,2024-10-25 14:31:00,"ОКТА АД - Скопје објавува: ;Постапувајќи согласно член 38 од Правилата за котација на Македонска Берза АД Скопје, ОКТА АД- Скопје објавува дека, по соодветно известување, ЕЛ.П.ЕТ. – БАЛКАНИКИ АНОНИМИ ЕТЕРИА ПЕТРЕЛЕУ ја зголеми својата сопственост за 132 акции, достигнувајќи вкупно 724,287 акции, што одговара на 85.58% од вкупниот број на акции.",OKTA AD Skopje
605,70055,2024-10-25 14:06:00,Намера за превземање ;,Geras Cunev Konfekcija AD Strumica
606,70054,2024-10-25 14:06:00,Намера за превземање ;,Geras Cunev Trgovija AD Strumica
607,70053,2024-10-25 14:06:00,Образложение кон резултатите 01.01.2024-30.09.2024,ZHAS AD Skopje
608,70052,2024-10-25 14:06:00,Неревидиран Биланс на успех 01.01.2024-30.09.2024,ZHAS AD Skopje
609,70051,2024-10-25 14:06:00,Неревидиран Биланс на успех за период 01.01.2024 до 30.09.2024 година.,Prilepska pivarnica AD Prilep
610,70050,2024-10-25 14:06:00,,Moda AD Sveti Nikole
611,70049,2024-10-25 14:06:00,Коментар кон Билансот на успех 01.01-30.09.2024,Makedonijaturist AD Skopje
612,70048,2024-10-25 14:06:00,Македонијатурист АД Скопје-Биланс на успех пер.01.01.-30.09.2024год.,Makedonijaturist AD Skopje
613,70047,2024-10-25 14:05:00,Коментар кон Билансот на успех 01.01-30.09.2024,Makedonijaturist AD Skopje
614,70046,2024-10-25 14:05:00,Македонијатурист АД Скопје-Биланс на успех пер.01.01.-30.09.2024год.,Makedonijaturist AD Skopje
615,70045,2024-10-25 14:05:00,Неревидиран Биланс на успех за период 01.01.2024 до 30.09.2024 година.,Prilepska pivarnica AD Prilep
616,70041,2024-10-25 14:05:00,,Moda AD Sveti Nikole
617,70039,2024-10-25 14:05:01,Образложение кон резултатите 01.01.2024-30.09.2024,ZHAS AD Skopje
618,70038,2024-10-25 14:05:01,Неревидиран Биланс на успех 01.01.2024-30.09.2024,ZHAS AD Skopje
619,70037,2024-10-25 14:05:01,Намера за превземање ;,Geras Cunev Trgovija AD Strumica
620,70036,2024-10-25 14:05:01,Намера за превземање ;,Geras Cunev Konfekcija AD Strumica
621,70035,2024-10-25 14:30:00,"ОКТА АД - Скопје објавува: ;Постапувајќи согласно член 38 од Правилата за котација на Македонска Берза АД Скопје, ОКТА АД- Скопје објавува дека, по соодветно известување, ЕЛ.П.ЕТ. – БАЛКАНИКИ АНОНИМИ ЕТЕРИА ПЕТРЕЛЕУ ја зголеми својата сопственост за 132 акции, достигнувајќи вкупно 724,287 акции, што одговара на 85.58% од вкупниот број на акции.",OKTA AD Skopje
622,70025,2024-10-25 09:09:00,"This is automaticaly generated document. The original document can be found on the following link:<br/><a href=""https://seinet.com.mk/document/70023"" target=""_blank""><strong>https://seinet.com.mk/document/70023</strong></a>.<br/>For more details about issuer of this document please visit the following link:<br/><a href=""https://www.mse.mk/en/issuer/teteks-ad-tetovo"" target=""_blank""><strong>https://www.mse.mk/en/issuer/teteks-ad-tetovo</strong></a>",Teteks AD Tetovo
623,70024,2024-10-25 09:09:00,"This is automaticaly generated document. The original document can be found on the following link:<br/><a href=""https://seinet.com.mk/document/70022"" target=""_blank""><strong>https://seinet.com.mk/document/70022</strong></a>.<br/>For more details about issuer of this document please visit the following link:<br/><a href=""https://www.mse.mk/en/issuer/teteks-ad-tetovo"" target=""_blank""><strong>https://www.mse.mk/en/issuer/teteks-ad-tetovo</strong></a>",Teteks AD Tetovo
